,LOCATION,INDICATOR,TIME,Value
3475,ISR,TRADEGOOD,2009-Q1,-11.83306
3476,ISR,TRADEGOOD,2009-Q2,7.44982
3477,ISR,TRADEGOOD,2009-Q3,13.98762
3478,ISR,TRADEGOOD,2009-Q4,11.22285
3479,ISR,TRADEGOOD,2010-Q1,-0.383049
3480,ISR,TRADEGOOD,2010-Q2,7.205817
3481,ISR,TRADEGOOD,2010-Q3,-4.028397
3482,ISR,TRADEGOOD,2010-Q4,2.634686
3483,ISR,TRADEGOOD,2011-Q1,8.82356
3484,ISR,TRADEGOOD,2011-Q2,7.965
3485,ISR,TRADEGOOD,2011-Q3,0.7049894
3486,ISR,TRADEGOOD,2011-Q4,-11.29359
3487,ISR,TRADEGOOD,2012-Q1,-2.631767
3488,ISR,TRADEGOOD,2012-Q2,4.761239
3489,ISR,TRADEGOOD,2012-Q3,-0.1897838
3490,ISR,TRADEGOOD,2012-Q4,-4.82668
3491,ISR,TRADEGOOD,2013-Q1,6.002124
3492,ISR,TRADEGOOD,2013-Q2,4.675002
3493,ISR,TRADEGOOD,2013-Q3,-8.234894
3494,ISR,TRADEGOOD,2013-Q4,12.08895
3495,ISR,TRADEGOOD,2014-Q1,0.6128431
3496,ISR,TRADEGOOD,2014-Q2,-6.594761
3497,ISR,TRADEGOOD,2014-Q3,3.943446
3498,ISR,TRADEGOOD,2014-Q4,-6.169738
3499,ISR,TRADEGOOD,2015-Q1,0.2305541
3500,ISR,TRADEGOOD,2015-Q2,-3.614235
3501,ISR,TRADEGOOD,2015-Q3,-2.921669
3502,ISR,TRADEGOOD,2015-Q4,4.343679
3503,ISR,TRADEGOOD,2016-Q1,-3.46423
3504,ISR,TRADEGOOD,2016-Q2,-2.336202
3505,ISR,TRADEGOOD,2016-Q3,6.35588
3506,ISR,TRADEGOOD,2016-Q4,-3.238644
3507,ISR,TRADEGOOD,2017-Q1,2.40697
3508,ISR,TRADEGOOD,2017-Q2,-2.085168
3509,ISR,TRADEGOOD,2017-Q3,-1.042327
3510,ISR,TRADEGOOD,2017-Q4,5.153582
3511,ISR,TRADEGOOD,2018-Q1,3.250356
3512,ISR,TRADEGOOD,2018-Q2,-3.766896
3513,ISR,TRADEGOOD,2018-Q3,-3.678368
3514,ISR,TRADEGOOD,2018-Q4,1.759188
3515,ISR,TRADEGOOD,2019-Q1,5.702785
3516,ISR,TRADEGOOD,2019-Q2,-12.33495
3517,ISR,TRADEGOOD,2019-Q3,6.175723
3518,ISR,TRADEGOOD,2019-Q4,-7.108413
3519,ISR,TRADEGOOD,2020-Q1,-0.4328198
3520,LVA,TRADEGOOD,1999-Q2,-1.559231
3521,LVA,TRADEGOOD,1999-Q3,5.514803
3522,LVA,TRADEGOOD,1999-Q4,3.72829
3523,LVA,TRADEGOOD,2000-Q1,10.6412
3524,LVA,TRADEGOOD,2000-Q2,2.40005
3525,LVA,TRADEGOOD,2000-Q3,0.6718879
3526,LVA,TRADEGOOD,2000-Q4,4.564117
3527,LVA,TRADEGOOD,2001-Q1,3.115685
3528,LVA,TRADEGOOD,2001-Q2,0.9909276
3529,LVA,TRADEGOOD,2001-Q3,-3.884425
3530,LVA,TRADEGOOD,2001-Q4,1.191326
3531,LVA,TRADEGOOD,2002-Q1,3.904558
3532,LVA,TRADEGOOD,2002-Q2,4.099537
3533,LVA,TRADEGOOD,2002-Q3,7.372077
3534,LVA,TRADEGOOD,2002-Q4,0.6563191
3535,LVA,TRADEGOOD,2003-Q1,2.439069
3536,LVA,TRADEGOOD,2003-Q2,6.45144
3537,LVA,TRADEGOOD,2003-Q3,0.3856078
3538,LVA,TRADEGOOD,2003-Q4,6.075973
3539,LVA,TRADEGOOD,2004-Q1,10.64871
3540,LVA,TRADEGOOD,2004-Q2,8.560984
3541,LVA,TRADEGOOD,2004-Q3,5.827707
3542,LVA,TRADEGOOD,2004-Q4,9.845737
3543,LVA,TRADEGOOD,2005-Q1,7.186945
3544,LVA,TRADEGOOD,2005-Q2,1.133418
3545,LVA,TRADEGOOD,2005-Q3,0.5147792
3546,LVA,TRADEGOOD,2005-Q4,6.164201
3547,LVA,TRADEGOOD,2006-Q1,-0.9111467
3548,LVA,TRADEGOOD,2006-Q2,13.47914
3549,LVA,TRADEGOOD,2006-Q3,4.834198
3550,LVA,TRADEGOOD,2006-Q4,6.277291
3551,LVA,TRADEGOOD,2007-Q1,9.120768
3552,LVA,TRADEGOOD,2007-Q2,8.847029
3553,LVA,TRADEGOOD,2007-Q3,4.352015
3554,LVA,TRADEGOOD,2007-Q4,10.74243
3555,LVA,TRADEGOOD,2008-Q1,12.29967
3556,LVA,TRADEGOOD,2008-Q2,2.84374
3557,LVA,TRADEGOOD,2008-Q3,-2.058638
3558,LVA,TRADEGOOD,2008-Q4,-21.07448
3559,LVA,TRADEGOOD,2009-Q1,-13.43277
3560,LVA,TRADEGOOD,2009-Q2,2.158381
3561,LVA,TRADEGOOD,2009-Q3,3.669714
3562,LVA,TRADEGOOD,2009-Q4,15.81037
3563,LVA,TRADEGOOD,2010-Q1,-3.305104
3564,LVA,TRADEGOOD,2010-Q2,4.848843
3565,LVA,TRADEGOOD,2010-Q3,9.105142
3566,LVA,TRADEGOOD,2010-Q4,9.82753
3567,LVA,TRADEGOOD,2011-Q1,10.36405
3568,LVA,TRADEGOOD,2011-Q2,13.04379
3569,LVA,TRADEGOOD,2011-Q3,1.350682
3570,LVA,TRADEGOOD,2011-Q4,2.190249
3571,LVA,TRADEGOOD,2012-Q1,-3.816453
3572,LVA,TRADEGOOD,2012-Q2,0.7790421
3573,LVA,TRADEGOOD,2012-Q3,4.810017
3574,LVA,TRADEGOOD,2012-Q4,5.692505
3575,LVA,TRADEGOOD,2013-Q1,-2.351204
3576,LVA,TRADEGOOD,2013-Q2,-2.768912
3577,LVA,TRADEGOOD,2013-Q3,2.320971
3578,LVA,TRADEGOOD,2013-Q4,3.544609
3579,LVA,TRADEGOOD,2014-Q1,1.791296
3580,LVA,TRADEGOOD,2014-Q2,-1.138355
3581,LVA,TRADEGOOD,2014-Q3,-3.519475
3582,LVA,TRADEGOOD,2014-Q4,-2.581402
3583,LVA,TRADEGOOD,2015-Q1,-11.27502
3584,LVA,TRADEGOOD,2015-Q2,-2.890395
3585,LVA,TRADEGOOD,2015-Q3,1.19954
3586,LVA,TRADEGOOD,2015-Q4,-1.976021
3587,LVA,TRADEGOOD,2016-Q1,-3.22523
3588,LVA,TRADEGOOD,2016-Q2,6.80582
3589,LVA,TRADEGOOD,2016-Q3,-1.055925
3590,LVA,TRADEGOOD,2016-Q4,1.144769
3591,LVA,TRADEGOOD,2017-Q1,1.684608
3592,LVA,TRADEGOOD,2017-Q2,5.549784
3593,LVA,TRADEGOOD,2017-Q3,8.850698
3594,LVA,TRADEGOOD,2017-Q4,4.77362
3595,LVA,TRADEGOOD,2018-Q1,7.243608
3596,LVA,TRADEGOOD,2018-Q2,0.7415214
3597,LVA,TRADEGOOD,2018-Q3,-5.109933
3598,LVA,TRADEGOOD,2018-Q4,1.027931
3599,LVA,TRADEGOOD,2019-Q1,0.9867316
3600,LVA,TRADEGOOD,2019-Q2,-1.127815
3601,LVA,TRADEGOOD,2019-Q3,-1.944586
3602,LVA,TRADEGOOD,2019-Q4,-1.17608
3603,LVA,TRADEGOOD,2020-Q1,2.722419
3604,LTU,TRADEGOOD,1999-Q2,8.571428
3605,LTU,TRADEGOOD,1999-Q3,2.5387
3606,LTU,TRADEGOOD,1999-Q4,1.887077
3607,LTU,TRADEGOOD,2000-Q1,33.93095
3608,LTU,TRADEGOOD,2000-Q2,-4.524837
3609,LTU,TRADEGOOD,2000-Q3,17.69409
3610,LTU,TRADEGOOD,2000-Q4,5.405139
3611,LTU,TRADEGOOD,2001-Q1,6.062021
3612,LTU,TRADEGOOD,2001-Q2,9.784236
3613,LTU,TRADEGOOD,2001-Q3,-5.535055
3614,LTU,TRADEGOOD,2001-Q4,3.141984
3615,LTU,TRADEGOOD,2002-Q1,2.670383
3616,LTU,TRADEGOOD,2002-Q2,24.44098
3617,LTU,TRADEGOOD,2002-Q3,1.847855
3618,LTU,TRADEGOOD,2002-Q4,5.294288
3619,LTU,TRADEGOOD,2003-Q1,14.85237
3620,LTU,TRADEGOOD,2003-Q2,-2.445803
3621,LTU,TRADEGOOD,2003-Q3,8.339602
3622,LTU,TRADEGOOD,2003-Q4,12.57664
3623,LTU,TRADEGOOD,2004-Q1,7.499226
3624,LTU,TRADEGOOD,2004-Q2,0.3881205
3625,LTU,TRADEGOOD,2004-Q3,9.100767
3626,LTU,TRADEGOOD,2004-Q4,19.32652
3627,LTU,TRADEGOOD,2005-Q1,-0.07594369
3628,LTU,TRADEGOOD,2005-Q2,1.561543
3629,LTU,TRADEGOOD,2005-Q3,5.163165
3630,LTU,TRADEGOOD,2005-Q4,10.91772
3631,LTU,TRADEGOOD,2006-Q1,0.8525421
3632,LTU,TRADEGOOD,2006-Q2,11.12514
3633,LTU,TRADEGOOD,2006-Q3,-1.267936
3634,LTU,TRADEGOOD,2006-Q4,-1.095743
3635,LTU,TRADEGOOD,2007-Q1,7.659924
3636,LTU,TRADEGOOD,2007-Q2,10.32254
3637,LTU,TRADEGOOD,2007-Q3,5.44415
3638,LTU,TRADEGOOD,2007-Q4,2.481349
3639,LTU,TRADEGOOD,2008-Q1,26.78657
3640,LTU,TRADEGOOD,2008-Q2,14.81827
3641,LTU,TRADEGOOD,2008-Q3,-1.837368
3642,LTU,TRADEGOOD,2008-Q4,-29.02403
3643,LTU,TRADEGOOD,2009-Q1,-17.35626
3644,LTU,TRADEGOOD,2009-Q2,-1.999584
3645,LTU,TRADEGOOD,2009-Q3,12.4323
3646,LTU,TRADEGOOD,2009-Q4,9.204134
3647,LTU,TRADEGOOD,2010-Q1,-2.793477
3648,LTU,TRADEGOOD,2010-Q2,7.375641
3649,LTU,TRADEGOOD,2010-Q3,7.309971
3650,LTU,TRADEGOOD,2010-Q4,18.12896
3651,LTU,TRADEGOOD,2011-Q1,8.514627
3652,LTU,TRADEGOOD,2011-Q2,9.502954
3653,LTU,TRADEGOOD,2011-Q3,-1.322001
3654,LTU,TRADEGOOD,2011-Q4,-3.036456
3655,LTU,TRADEGOOD,2012-Q1,2.290307
3656,LTU,TRADEGOOD,2012-Q2,-4.394757
3657,LTU,TRADEGOOD,2012-Q3,8.63845
3658,LTU,TRADEGOOD,2012-Q4,11.76834
3659,LTU,TRADEGOOD,2013-Q1,3.388557
3660,LTU,TRADEGOOD,2013-Q2,-9.738183
3661,LTU,TRADEGOOD,2013-Q3,4.704612
3662,LTU,TRADEGOOD,2013-Q4,3.116189
3663,LTU,TRADEGOOD,2014-Q1,-4.848068
3664,LTU,TRADEGOOD,2014-Q2,6.780196
3665,LTU,TRADEGOOD,2014-Q3,-2.114142
3666,LTU,TRADEGOOD,2014-Q4,-7.240303
3667,LTU,TRADEGOOD,2015-Q1,-19.60305
3668,LTU,TRADEGOOD,2015-Q2,6.40897
3669,LTU,TRADEGOOD,2015-Q3,-4.128521
3670,LTU,TRADEGOOD,2015-Q4,0.4623225
3671,LTU,TRADEGOOD,2016-Q1,-2.52278
3672,LTU,TRADEGOOD,2016-Q2,2.04199
3673,LTU,TRADEGOOD,2016-Q3,-1.201025
3674,LTU,TRADEGOOD,2016-Q4,1.672058
3675,LTU,TRADEGOOD,2017-Q1,8.642012
3676,LTU,TRADEGOOD,2017-Q2,6.330817
3677,LTU,TRADEGOOD,2017-Q3,3.162764
3678,LTU,TRADEGOOD,2017-Q4,7.686121
3679,LTU,TRADEGOOD,2018-Q1,4.948572
3680,LTU,TRADEGOOD,2018-Q2,-2.111434
3681,LTU,TRADEGOOD,2018-Q3,-1.306133
3682,LTU,TRADEGOOD,2018-Q4,0.6571054
3683,LTU,TRADEGOOD,2019-Q1,2.733566
3684,LTU,TRADEGOOD,2019-Q2,-0.3071742
3685,LTU,TRADEGOOD,2019-Q3,-4.435415
3686,LTU,TRADEGOOD,2019-Q4,-0.007920472
3687,LTU,TRADEGOOD,2020-Q1,1.448793
3688,RUS,TRADEGOOD,1998-Q2,-4.914286
3689,RUS,TRADEGOOD,1998-Q3,0.4661718
3690,RUS,TRADEGOOD,1998-Q4,-10.30203
3691,RUS,TRADEGOOD,1999-Q1,-8.014746
3692,RUS,TRADEGOOD,1999-Q2,2.829524
3693,RUS,TRADEGOOD,1999-Q3,7.107324
3694,RUS,TRADEGOOD,1999-Q4,20.6658
3695,RUS,TRADEGOOD,2000-Q1,19.41029
3696,RUS,TRADEGOOD,2000-Q2,-1.185406
3697,RUS,TRADEGOOD,2000-Q3,2.609033
3698,RUS,TRADEGOOD,2000-Q4,3.421102
3699,RUS,TRADEGOOD,2001-Q1,1.122336
3700,RUS,TRADEGOOD,2001-Q2,-4.099417
3701,RUS,TRADEGOOD,2001-Q3,-3.906054
3702,RUS,TRADEGOOD,2001-Q4,-8.759463
3703,RUS,TRADEGOOD,2002-Q1,2.560198
3704,RUS,TRADEGOOD,2002-Q2,11.53791
3705,RUS,TRADEGOOD,2002-Q3,7.341882
3706,RUS,TRADEGOOD,2002-Q4,1.234922
3707,RUS,TRADEGOOD,2003-Q1,16.83368
3708,RUS,TRADEGOOD,2003-Q2,-5.515238
3709,RUS,TRADEGOOD,2003-Q3,8.509781
3710,RUS,TRADEGOOD,2003-Q4,5.533489
3711,RUS,TRADEGOOD,2004-Q1,12.73018
3712,RUS,TRADEGOOD,2004-Q2,7.924234
3713,RUS,TRADEGOOD,2004-Q3,10.02289
3714,RUS,TRADEGOOD,2004-Q4,8.49487
3715,RUS,TRADEGOOD,2005-Q1,5.913659
3716,RUS,TRADEGOOD,2005-Q2,11.5001
3717,RUS,TRADEGOOD,2005-Q3,5.058278
3718,RUS,TRADEGOOD,2005-Q4,5.389553
3719,RUS,TRADEGOOD,2006-Q1,9.613027
3720,RUS,TRADEGOOD,2006-Q2,5.361539
3721,RUS,TRADEGOOD,2006-Q3,1.347505
3722,RUS,TRADEGOOD,2006-Q4,-4.081709
3723,RUS,TRADEGOOD,2007-Q1,4.006799
3724,RUS,TRADEGOOD,2007-Q2,7.669509
3725,RUS,TRADEGOOD,2007-Q3,3.214984
3726,RUS,TRADEGOOD,2007-Q4,19.95192
3727,RUS,TRADEGOOD,2008-Q1,16.15881
3728,RUS,TRADEGOOD,2008-Q2,7.037495
3729,RUS,TRADEGOOD,2008-Q3,2.495478
3730,RUS,TRADEGOOD,2008-Q4,-29.14544
3731,RUS,TRADEGOOD,2009-Q1,-31.28822
3732,RUS,TRADEGOOD,2009-Q2,1.908796
3733,RUS,TRADEGOOD,2009-Q3,23.60543
3734,RUS,TRADEGOOD,2009-Q4,11.30795
3735,RUS,TRADEGOOD,2010-Q1,10.13432
3736,RUS,TRADEGOOD,2010-Q2,-1.619628
3737,RUS,TRADEGOOD,2010-Q3,-1.812369
3738,RUS,TRADEGOOD,2010-Q4,10.80701
3739,RUS,TRADEGOOD,2011-Q1,14.75085
3740,RUS,TRADEGOOD,2011-Q2,12.00751
3741,RUS,TRADEGOOD,2011-Q3,-4.937131
3742,RUS,TRADEGOOD,2011-Q4,5.065999
3743,RUS,TRADEGOOD,2012-Q1,4.511515
3744,RUS,TRADEGOOD,2012-Q2,-5.917559
3745,RUS,TRADEGOOD,2012-Q3,-4.383932
3746,RUS,TRADEGOOD,2012-Q4,4.105637
3747,RUS,TRADEGOOD,2013-Q1,1.775125
3748,RUS,TRADEGOOD,2013-Q2,-4.3528
3749,RUS,TRADEGOOD,2013-Q3,2.265071
3750,RUS,TRADEGOOD,2013-Q4,-0.1313406
3751,RUS,TRADEGOOD,2014-Q1,0.8135222
3752,RUS,TRADEGOOD,2014-Q2,1.429464
3753,RUS,TRADEGOOD,2014-Q3,-5.667074
3754,RUS,TRADEGOOD,2014-Q4,-14.19851
3755,RUS,TRADEGOOD,2015-Q1,-10.90647
3756,RUS,TRADEGOOD,2015-Q2,-3.957739
3757,RUS,TRADEGOOD,2015-Q3,-14.1684
3758,RUS,TRADEGOOD,2015-Q4,-5.655272
3759,RUS,TRADEGOOD,2016-Q1,-14.35006
3760,RUS,TRADEGOOD,2016-Q2,7.602772
3761,RUS,TRADEGOOD,2016-Q3,3.82761
3762,RUS,TRADEGOOD,2016-Q4,6.964554
3763,RUS,TRADEGOOD,2017-Q1,12.66804
3764,RUS,TRADEGOOD,2017-Q2,-1.102414
3765,RUS,TRADEGOOD,2017-Q3,1.008772
3766,RUS,TRADEGOOD,2017-Q4,10.42747
3767,RUS,TRADEGOOD,2018-Q1,11.54257
3768,RUS,TRADEGOOD,2018-Q2,5.082473
3769,RUS,TRADEGOOD,2018-Q3,1.166825
3770,RUS,TRADEGOOD,2018-Q4,0.000944625
3771,RUS,TRADEGOOD,2019-Q1,-4.391726
3772,RUS,TRADEGOOD,2019-Q2,-2.493323
3773,RUS,TRADEGOOD,2019-Q3,-0.8278725
3774,RUS,TRADEGOOD,2019-Q4,-1.385959
3775,RUS,TRADEGOOD,2020-Q1,-9.176167
3776,SAU,TRADEGOOD,1998-Q2,-13.27436
3777,SAU,TRADEGOOD,1998-Q3,-6.626088
3778,SAU,TRADEGOOD,1998-Q4,2.187826
3779,SAU,TRADEGOOD,1999-Q1,11.22633
3780,SAU,TRADEGOOD,1999-Q2,13.80421
3781,SAU,TRADEGOOD,1999-Q3,15.41135
3782,SAU,TRADEGOOD,1999-Q4,16.22468
3783,SAU,TRADEGOOD,2000-Q1,16.45422
3784,SAU,TRADEGOOD,2000-Q2,8.448733
3785,SAU,TRADEGOOD,2000-Q3,2.566053
3786,SAU,TRADEGOOD,2000-Q4,-2.586618
3787,SAU,TRADEGOOD,2001-Q1,-7.884325
3788,SAU,TRADEGOOD,2001-Q2,-5.796139
3789,SAU,TRADEGOOD,2001-Q3,-3.232276
3790,SAU,TRADEGOOD,2001-Q4,-0.3254428
3791,SAU,TRADEGOOD,2002-Q1,2.694888
3792,SAU,TRADEGOOD,2002-Q2,4.028789
3793,SAU,TRADEGOOD,2002-Q3,5.230587
3794,SAU,TRADEGOOD,2002-Q4,6.271042
3795,SAU,TRADEGOOD,2003-Q1,7.134213
3796,SAU,TRADEGOOD,2003-Q2,7.03353
3797,SAU,TRADEGOOD,2003-Q3,6.932982
3798,SAU,TRADEGOOD,2003-Q4,6.834991
3799,SAU,TRADEGOOD,2004-Q1,6.737106
3800,SAU,TRADEGOOD,2004-Q2,8.461853
3801,SAU,TRADEGOOD,2004-Q3,9.797382
3802,SAU,TRADEGOOD,2004-Q4,10.75791
3803,SAU,TRADEGOOD,2005-Q1,11.38724
3804,SAU,TRADEGOOD,2005-Q2,8.898728
3805,SAU,TRADEGOOD,2005-Q3,6.969988
3806,SAU,TRADEGOOD,2005-Q4,5.405052
3807,SAU,TRADEGOOD,2006-Q1,5.355362
3808,SAU,TRADEGOOD,2006-Q2,6.751727
3809,SAU,TRADEGOOD,2006-Q3,-0.598501
3810,SAU,TRADEGOOD,2006-Q4,-13.28608
3811,SAU,TRADEGOOD,2007-Q1,-2.721131
3812,SAU,TRADEGOOD,2007-Q2,15.50168
3813,SAU,TRADEGOOD,2007-Q3,10.32569
3814,SAU,TRADEGOOD,2007-Q4,23.1072
3815,SAU,TRADEGOOD,2008-Q1,9.290029
3816,SAU,TRADEGOOD,2008-Q2,22.3917
3817,SAU,TRADEGOOD,2008-Q3,-6.967669
3818,SAU,TRADEGOOD,2008-Q4,-51.10899
3819,SAU,TRADEGOOD,2009-Q1,-18.78411
3820,SAU,TRADEGOOD,2009-Q2,27.0691
3821,SAU,TRADEGOOD,2009-Q3,12.69368
3822,SAU,TRADEGOOD,2009-Q4,12.78749
3823,SAU,TRADEGOOD,2010-Q1,-0.4194703
3824,SAU,TRADEGOOD,2010-Q2,5.1752
3825,SAU,TRADEGOOD,2010-Q3,-1.284902
3826,SAU,TRADEGOOD,2010-Q4,18.27576
3827,SAU,TRADEGOOD,2011-Q1,13.84727
3828,SAU,TRADEGOOD,2011-Q2,12.38194
3829,SAU,TRADEGOOD,2011-Q3,2.889035
3830,SAU,TRADEGOOD,2011-Q4,4.257605
3831,SAU,TRADEGOOD,2012-Q1,5.224284
3832,SAU,TRADEGOOD,2012-Q2,-4.985263
3833,SAU,TRADEGOOD,2012-Q3,-5.733556
3834,SAU,TRADEGOOD,2012-Q4,2.563242
3835,SAU,TRADEGOOD,2013-Q1,-4.643751
3836,SAU,TRADEGOOD,2013-Q2,-0.6065235
3837,SAU,TRADEGOOD,2013-Q3,8.823759
3838,SAU,TRADEGOOD,2013-Q4,0.2701403
3839,SAU,TRADEGOOD,2014-Q1,-3.931994
3840,SAU,TRADEGOOD,2014-Q2,-1.496739
3841,SAU,TRADEGOOD,2014-Q3,-4.050513
3842,SAU,TRADEGOOD,2014-Q4,-25.1537
3843,SAU,TRADEGOOD,2015-Q1,-20.98719
3844,SAU,TRADEGOOD,2015-Q2,10.4548
3845,SAU,TRADEGOOD,2015-Q3,-16.37703
3846,SAU,TRADEGOOD,2015-Q4,-9.024692
3847,SAU,TRADEGOOD,2016-Q1,-13.78055
3848,SAU,TRADEGOOD,2016-Q2,21.60205
3849,SAU,TRADEGOOD,2016-Q3,0.9316998
3850,SAU,TRADEGOOD,2016-Q4,12.18982
3851,SAU,TRADEGOOD,2017-Q1,5.350249
3852,SAU,TRADEGOOD,2017-Q2,-8.509026
3853,SAU,TRADEGOOD,2017-Q3,3.45768
3854,SAU,TRADEGOOD,2017-Q4,21.50013
3855,SAU,TRADEGOOD,2018-Q1,2.408578
3856,SAU,TRADEGOOD,2018-Q2,15.09163
3857,SAU,TRADEGOOD,2018-Q3,2.610377
3858,SAU,TRADEGOOD,2018-Q4,0.5922328
3859,SAU,TRADEGOOD,2019-Q1,-14.14923
3860,SAU,TRADEGOOD,2019-Q2,1.417067
3861,SAU,TRADEGOOD,2019-Q3,-6.627932
3862,SAU,TRADEGOOD,2019-Q4,3.20537
3863,SAU,TRADEGOOD,2020-Q1,-21.26289
3864,SVN,TRADEGOOD,1999-Q2,-5.277373
3865,SVN,TRADEGOOD,1999-Q3,0.09388469
3866,SVN,TRADEGOOD,1999-Q4,4.375693
3867,SVN,TRADEGOOD,2000-Q1,-2.861717
3868,SVN,TRADEGOOD,2000-Q2,-1.011462
3869,SVN,TRADEGOOD,2000-Q3,-1.594236
3870,SVN,TRADEGOOD,2000-Q4,0.9727479
3871,SVN,TRADEGOOD,2001-Q1,6.663217
3872,SVN,TRADEGOOD,2001-Q2,-7.089037
3873,SVN,TRADEGOOD,2001-Q3,1.599126
3874,SVN,TRADEGOOD,2001-Q4,-2.448597
3875,SVN,TRADEGOOD,2002-Q1,1.935002
3876,SVN,TRADEGOOD,2002-Q2,4.212416
3877,SVN,TRADEGOOD,2002-Q3,8.473237
3878,SVN,TRADEGOOD,2002-Q4,1.181528
3879,SVN,TRADEGOOD,2003-Q1,5.507564
3880,SVN,TRADEGOOD,2003-Q2,5.488287
3881,SVN,TRADEGOOD,2003-Q3,-0.3069194
3882,SVN,TRADEGOOD,2003-Q4,8.11741
3883,SVN,TRADEGOOD,2004-Q1,7.533235
3884,SVN,TRADEGOOD,2004-Q2,2.255476
3885,SVN,TRADEGOOD,2004-Q3,6.407755
3886,SVN,TRADEGOOD,2004-Q4,9.408995
3887,SVN,TRADEGOOD,2005-Q1,4.542169
3888,SVN,TRADEGOOD,2005-Q2,0.8121743
3889,SVN,TRADEGOOD,2005-Q3,1.312412
3890,SVN,TRADEGOOD,2005-Q4,2.860129
3891,SVN,TRADEGOOD,2006-Q1,5.462903
3892,SVN,TRADEGOOD,2006-Q2,9.784014
3893,SVN,TRADEGOOD,2006-Q3,5.027242
3894,SVN,TRADEGOOD,2006-Q4,8.03378
3895,SVN,TRADEGOOD,2007-Q1,7.765541
3896,SVN,TRADEGOOD,2007-Q2,5.654645
3897,SVN,TRADEGOOD,2007-Q3,5.787635
3898,SVN,TRADEGOOD,2007-Q4,6.858554
3899,SVN,TRADEGOOD,2008-Q1,8.566976
3900,SVN,TRADEGOOD,2008-Q2,3.33548
3901,SVN,TRADEGOOD,2008-Q3,-4.134639
3902,SVN,TRADEGOOD,2008-Q4,-22.74991
3903,SVN,TRADEGOOD,2009-Q1,-12.72281
3904,SVN,TRADEGOOD,2009-Q2,2.67739
3905,SVN,TRADEGOOD,2009-Q3,6.870359
3906,SVN,TRADEGOOD,2009-Q4,5.95057
3907,SVN,TRADEGOOD,2010-Q1,-1.936202
3908,SVN,TRADEGOOD,2010-Q2,-1.32543
3909,SVN,TRADEGOOD,2010-Q3,7.031321
3910,SVN,TRADEGOOD,2010-Q4,9.300499
3911,SVN,TRADEGOOD,2011-Q1,4.985989
3912,SVN,TRADEGOOD,2011-Q2,5.805108
3913,SVN,TRADEGOOD,2011-Q3,1.276353
3914,SVN,TRADEGOOD,2011-Q4,-5.377304
3915,SVN,TRADEGOOD,2012-Q1,-3.859403
3916,SVN,TRADEGOOD,2012-Q2,0.9132998
3917,SVN,TRADEGOOD,2012-Q3,-2.915729
3918,SVN,TRADEGOOD,2012-Q4,2.619243
3919,SVN,TRADEGOOD,2013-Q1,1.97677
3920,SVN,TRADEGOOD,2013-Q2,0.9608021
3921,SVN,TRADEGOOD,2013-Q3,1.988658
3922,SVN,TRADEGOOD,2013-Q4,4.345416
3923,SVN,TRADEGOOD,2014-Q1,1.078808
3924,SVN,TRADEGOOD,2014-Q2,0.9961756
3925,SVN,TRADEGOOD,2014-Q3,-0.4416147
3926,SVN,TRADEGOOD,2014-Q4,-3.923112
3927,SVN,TRADEGOOD,2015-Q1,-9.300736
3928,SVN,TRADEGOOD,2015-Q2,-0.3042357
3929,SVN,TRADEGOOD,2015-Q3,0.2158159
3930,SVN,TRADEGOOD,2015-Q4,0.3807128
3931,SVN,TRADEGOOD,2016-Q1,2.362389
3932,SVN,TRADEGOOD,2016-Q2,0.6797025
3933,SVN,TRADEGOOD,2016-Q3,1.738465
3934,SVN,TRADEGOOD,2016-Q4,-1.335656
3935,SVN,TRADEGOOD,2017-Q1,4.303879
3936,SVN,TRADEGOOD,2017-Q2,7.827892
3937,SVN,TRADEGOOD,2017-Q3,10.42756
3938,SVN,TRADEGOOD,2017-Q4,3.705732
3939,SVN,TRADEGOOD,2018-Q1,5.9999
3940,SVN,TRADEGOOD,2018-Q2,-0.4468909
3941,SVN,TRADEGOOD,2018-Q3,-1.4009
3942,SVN,TRADEGOOD,2018-Q4,1.349452
3943,SVN,TRADEGOOD,2019-Q1,0.823753
3944,SVN,TRADEGOOD,2019-Q2,1.285365
3945,SVN,TRADEGOOD,2019-Q3,-1.716064
3946,SVN,TRADEGOOD,2019-Q4,1.37039
3947,SVN,TRADEGOOD,2020-Q1,0.1445884
3948,ZAF,TRADEGOOD,1998-Q2,-3.908415
3949,ZAF,TRADEGOOD,1998-Q3,-8.195801
3950,ZAF,TRADEGOOD,1998-Q4,4.621883
3951,ZAF,TRADEGOOD,1999-Q1,5.313632
3952,ZAF,TRADEGOOD,1999-Q2,-6.041145
3953,ZAF,TRADEGOOD,1999-Q3,-1.745546
3954,ZAF,TRADEGOOD,1999-Q4,14.37218
3955,ZAF,TRADEGOOD,2000-Q1,5.14623
3956,ZAF,TRADEGOOD,2000-Q2,-3.860605
3957,ZAF,TRADEGOOD,2000-Q3,-0.003666163
3958,ZAF,TRADEGOOD,2000-Q4,8.34709
3959,ZAF,TRADEGOOD,2001-Q1,-0.8305241
3960,ZAF,TRADEGOOD,2001-Q2,1.501328
3961,ZAF,TRADEGOOD,2001-Q3,-10.29926
3962,ZAF,TRADEGOOD,2001-Q4,-10.19446
3963,ZAF,TRADEGOOD,2002-Q1,8.185339
3964,ZAF,TRADEGOOD,2002-Q2,9.219489
3965,ZAF,TRADEGOOD,2002-Q3,-5.987448
